word,count
corner,1152
thôi,1148
notice,1148
neck,1147
itself,1147
princess,1146
leg,1146
lied,1145
amy,1141
waste,1141
guard,1140
military,1139
large,1136
robert,1136
feed,1135
closer,1134
match,1133
besides,1130
ridiculous,1130
ghost,1130
warm,1130
lots,1128
consider,1127
raise,1127
mm,1126
da,1125
pulled,1124
account,1124
blair,1122
camp,1122
roger,1121
motherfucker,1121
hadn,1118
keys,1118
empty,1115
knock,1115
sold,1114
closed,1114
tape,1113
immediately,1111
en,1110
bottom,1110
cost,1107
balls,1107
prince,1107
gotten,1106
knife,1105
nature,1104
dragon,1103
pressure,1102
speed,1101
brian,1099
helped,1099
du,1099
chicken,1098
apparently,1097
center,1094
dogs,1094
emergency,1092
greatest,1091
serena,1091
indeed,1089
powerful,1088
laugh,1088
rule,1087
possibly,1087
faster,1086
fnconsolas,1085
brothers,1085
duty,1084
legs,1084
te,1082
ich,1081
truly,1081
shooting,1080
stories,1080
biggest,1079
justice,1076
access,1076
lights,1075
rain,1075
taught,1073
whoever,1071
beach,1070
knowing,1070
animals,1069
opportunity,1068
sweetheart,1068
guilty,1068
size,1068
awful,1067
client,1066
walked,1063
acting,1062
suddenly,1061
science,1061
shame,1059
animal,1059
dig,1058
plenty,1058
folks,1058
nowhere,1057
simply,1057
pop,1056
medical,1056
bother,1056
leaves,1055
skin,1054
bringing,1054
spirit,1053
fntimes,1053
wild,1052
local,1050
file,1048
murdered,1047
khi,1046
teacher,1046
heads,1044
chinese,1042
ocean,1042
fake,1041
hearing,1041
crew,1041
pretend,1039
study,1039
chuyện,1038
agreed,1037
nearly,1037
seemed,1037
advice,1036
chứ,1033
somehow,1032
el,1030
crying,1027
bottle,1026
billy,1026
sky,1026
breath,1025
patient,1025
nữa,1024
common,1022
ow,1021
held,1018
teeth,1016
lake,1015
cook,1015
letting,1015
excited,1013
finding,1012
bị,1011
games,1010
các,1009
thì,1008
onto,1007
shows,1006
clearly,1005
hanging,1003
lo,1002
turning,1001
witness,1001
es,999
asleep,999
planning,999
starts,997
steve,997
note,996
cake,995
freedom,995
super,994
travel,993
faith,992
release,992
mountain,992
famous,992
thousands,991
devil,989
lab,988
suspect,988
earlier,988
eddie,987
storm,986
matters,985
otherwise,985
jane,985
research,984
treat,984
breaking,984
hall,983
career,980
claire,979
program,979
pack,978
sweetie,978
heavy,978
papa,977
grace,977
trade,976
desk,975
driver,974
spoke,971
correct,970
dave,970
responsible,969
command,967
cũng,967
muốn,965
brilliant,965
bobby,964
laughing,964
total,963
dropped,963
afford,963
incredible,962
belong,962
heading,962
paying,962
records,960
aunt,959
operation,957
dancing,957
national,956
tony,955
beauty,954
credit,953
outta,951
towards,948
richard,947
mình,946
realized,946
bucks,946
meat,945
fill,945
danny,944
papers,943
hắn,943
investigation,942
strength,941
training,938
charles,938
arrived,936
pardon,935
rocks,935
easier,933
sight,933
written,932
main,932
project,931
necessary,930
bridge,927
daniel,927
created,926
natural,926
